fecha,PIB,PIB_Potencial,Inflacion,Tasa_Interes,Desempleo,Tipo_Cambio
2002-09-01,108.27146061596652,106.4,9.0,12.6493412727829,4.468294035960925,0.9945677467398584
2002-10-01,108.09999996270997,106.6,9.0,12.436344580100132,5.10374863716515,1.0162088324602654
2002-11-01,109.41205438427335,106.8,9.0,13.131033127087711,4.544903357561124,1.031662350269131
2002-12-01,109.81979252134062,107.0,9.0,13.136589101948434,4.3527472458320915,1.029712293084186
2003-01-01,108.56725282004358,107.2,9.0,12.521376407000133,4.724161236950097,1.0333506891788184
2003-02-01,107.70303718315995,107.4,9.0,11.753404306663692,5.487174135534748,1.0418855498566528
2003-03-01,107.43690243566438,107.6,9.0,11.853774250671137,5.671732792435659,1.0425019742511132
2003-04-01,108.42527367830827,107.8,9.0,12.365803010261475,5.276366222893931,1.0432211050210296
2003-05-01,108.12426704697118,108.0,9.0,11.613501136334154,5.62991874979213,1.0522417205031231
2003-06-01,107.53076699565261,108.2,9.0,11.263203473132787,5.904563067153494,1.0504854943407496
2003-07-01,106.01844503585191,108.4,9.0,10.918653655018616,6.709505347691081,1.0407243412174507
2003-08-01,106.40945793212126,108.6,8.832992641437144,10.452683301152462,6.604072806170075,1.0349361776030714
2003-09-01,105.91498719584511,108.8,7.87233214092817,9.01342939966086,6.876951801345023,1.041844378583815
2003-10-01,105.66039128594828,109.0,7.014811098157898,7.15177890208239,6.764388933318891,1.0410434105065383
2003-11-01,105.96163890222093,109.2,6.3183567163581875,6.535778119379757,6.995309232023249,1.0443050620188277
2003-12-01,105.16606982821571,109.4,5.6285762276175575,4.784092870516726,7.351639840443332,1.0514599116848775
2004-01-01,105.44740833603048,109.6,4.731194149172163,3.504006484787055,7.2024543599897255,1.0459326158964086
2004-02-01,104.85957977328235,109.8,3.94945545189648,2.237390795513105,8.00200847956072,1.0540889415420382
2004-03-01,105.11498731930209,110.0,3.0495888250313556,0.5315688326500576,7.979809610540998,1.0575532739526983
2004-04-01,105.57141479663203,110.2,2.3153884121681605,-0.565225831498983,7.803967120610574,1.0415844514307067
2004-05-01,103.92762334690359,110.4,1.9983078496825168,-1.7735810730132444,8.46961201845973,1.0580604198963275
2004-06-01,105.26574139056221,110.6,0.5,-3.3210425269770605,8.114103085248587,1.050890274573318
2004-07-01,105.51113846047521,110.8,0.5,-3.699822184257758,7.888478346911929,1.0300113249636293
2004-08-01,105.79268766730101,111.0,0.5,-3.218142005370222,7.876055777435113,1.0168705739493211
2004-09-01,106.58916318561168,111.2,0.5,-3.1809722556046283,7.409197286511783,1.0042806205421948
2004-10-01,108.67003580270575,111.4,0.5,-1.9957355815401143,6.784846809361653,1.0048210879552413
2004-11-01,107.03451628204628,111.6,0.5,-3.5243196765507534,7.554525504834322,1.0014384601295816
2004-12-01,109.159263124098,111.8,0.5,-2.3383224912918505,6.485611518745847,0.997367707315303
2005-01-01,107.2172815125816,112.0,0.5,-3.472435812130038,7.627462615110728,1.0048567767547867
2005-02-01,108.83204035382698,112.2,0.5,-2.666119175881088,6.988913848029776,1.0088381455540032
2005-03-01,109.62953930697492,112.4,0.5,-2.1828781600918616,7.002045515310346,1.0124539570906546
2005-04-01,110.30235543182486,112.6,0.5,-2.0561137834270427,6.654400457614103,1.0171228194367858
2005-05-01,110.64641848720834,112.8,0.5,-2.0052772481830696,6.456318550257186,1.024173979064077
2005-06-01,110.89342763818183,113.0,0.5,-1.9639486387973246,6.469429760991475,0.998395059381466
2005-07-01,109.985661899762,113.2,0.5,-2.379082996857464,6.926392501697083,0.9940538991666631
2005-08-01,109.95944372696121,113.4,0.5,-2.718707328776097,6.986563022668143,0.9680103004094561
2005-09-01,111.19169928165583,113.6,0.5,-1.9186215851758963,6.397627433747464,0.9690828135228405
2005-10-01,110.27358645631912,113.8,0.5,-2.41685764233805,7.026733054774107,0.9696455615856916
2005-11-01,109.32217210254541,114.0,0.5,-2.974671314861144,7.439764163894488,0.9827990376514539
2005-12-01,109.48997550677835,114.2,0.5,-2.950875663998632,7.374635021710413,0.9973946696110783
2006-01-01,109.75394586142616,114.4,0.5,-2.9713344673967668,7.607301339740629,0.999880076797885
2006-02-01,111.14810870013774,114.6,0.5,-2.0990461160079987,7.064750475544198,0.9938781423331645
2006-03-01,111.00979220222469,114.8,0.5,-2.668206202579539,6.882781241663825,0.99982251283705
2006-04-01,111.75724380641044,115.0,0.5,-2.471310640879766,6.891491301588582,0.9934910509324173
2006-05-01,111.08710402203081,115.2,0.5,-2.9358166176206026,7.434466309434115,0.9936045180964488
2006-06-01,112.03652864901724,115.4,0.5,-2.6637624782155513,7.116193504934433,1.005566063538049
2006-07-01,112.96633239262356,115.6,0.5,-2.388023945485803,6.793005114398373,0.9987614861154148
2006-08-01,112.7184576796422,115.8,0.5,-2.508304505978566,6.836382024367601,1.0084544000640165
2006-09-01,114.07861864167077,116.0,0.5,-1.842317696299909,6.201424820774123,1.0164141284870438
2006-10-01,113.80890076392575,116.2,0.5,-1.9620132789795681,6.366317480575402,1.0046283441117332
2006-11-01,114.86772320671224,116.4,0.5,-1.6479660871245179,6.209885234547504,1.0162225067681072
2006-12-01,115.67724796652847,116.6,0.5,-1.5487983219831662,5.952583271651998,1.0242808527772032
2007-01-01,115.78945024872327,116.8,0.5,-1.252561439626113,6.125698019170866,1.025018346370131
2007-02-01,118.14859365820831,117.0,0.5,-0.3612654748524974,5.174144956864,1.0153700979463967
2007-03-01,118.11335383802836,117.2,0.5,-0.6422735872402239,5.090509627276145,1.0047522237645619
2007-04-01,119.33549741344389,117.4,0.5,-0.3062657615377621,4.489051650775689,0.9982052283664344
2007-05-01,120.49208517412451,117.6,0.5,0.33931363438896894,4.222505960225357,1.0047522573586094
2007-06-01,121.12944634217651,117.8,0.5,0.45077228208826936,4.11940711463053,0.9931897102026205
2007-07-01,121.91695428735015,118.0,0.6759671204377917,0.6340516217186576,3.80996112024661,0.9985760629820065
2007-08-01,121.73537985159912,118.2,1.602294047396141,2.135352571335197,3.917808332350485,0.9837034753758256
2007-09-01,121.86120612411803,118.4,2.079806515925318,2.8837749279067473,4.076274730641591,0.9815805828550429
2007-10-01,122.50171159031088,118.6,2.437785660337101,3.371643239072722,3.779502632923787,0.9832647442528301
2007-11-01,121.30404600737022,118.8,3.1018793780472036,3.9946791628816527,4.351898670197834,1.0129410111084804
2007-12-01,121.69573541148193,119.0,3.201027488226699,3.893238672885942,4.414055987548065,0.9961544030200664
2008-01-01,121.92103964703905,119.2,3.458939067119034,4.847021511553069,4.298325422108534,1.0138954897575467
2008-02-01,122.27918971539754,119.4,3.950300339693653,5.630731342145972,4.330924822753147,1.0154156889302433
2008-03-01,123.56950548188361,119.6,4.646159029152407,6.828227335180565,3.88148834511527,1.02004143816783
2008-04-01,122.41231701887111,119.8,5.326997068451889,7.403469032378833,4.238803087703079,1.0210607843651318
2008-05-01,122.90583864259357,120.0,5.037056589563196,6.534366592265471,4.217047730339536,1.025976290496172
2008-06-01,124.45186710686866,120.2,5.456800672836004,7.972594999192894,3.9470030189955145,1.0236125434339043
2008-07-01,123.0301371027087,120.4,5.994119893691091,8.274673683876928,4.23343844571914,1.0405888947427158
2008-08-01,124.12658984297285,120.6,6.341155137266258,9.009408026561301,3.720399907707135,1.034299463117165
2008-09-01,122.78744141458904,120.8,7.101094942424106,9.867138189710737,4.398106747465179,1.0472002887209726
2008-10-01,123.66598804630553,121.0,6.665361609314913,9.749149673140781,4.402718538967687,1.0385238775039969
2008-11-01,123.27907129183406,121.2,6.724257319545015,8.958765713581025,4.646934913555542,1.0370303777971015
2008-12-01,124.17002809770501,121.4,6.987301425204423,9.704327701513899,4.341490127161928,1.023426219613677
2009-01-01,125.62441301667583,121.6,6.793377307857422,10.141930724541801,4.0273533852455925,1.0284179798655737
2009-02-01,123.74900426733151,121.8,7.560480963473079,10.71302852849391,4.298990981450193,1.0451911317513807
2009-03-01,126.16006430338707,122.0,7.69697144613023,11.255926693321411,3.8544456945305767,1.043359034958503
2009-04-01,126.46373623751633,122.2,8.270579135011523,12.450248855586008,3.989642801663201,1.040129225874886
2009-05-01,126.1944619361645,122.4,8.469654725829024,12.868767159626948,3.7808075845454527,1.025951237800573
2009-06-01,125.888629242476,122.6,8.932925473030318,12.660239170478958,4.101826232662182,1.0226807012019339
2009-07-01,127.68015356615419,122.8,9.0,13.480819369605667,3.400033001440873,1.0031135560612368
2009-08-01,127.51188909733827,123.0,9.0,13.49937993778843,3.5317468340077736,0.992096749099386
2009-09-01,128.50463907569213,123.2,9.0,13.79873908516111,3.298203931514351,0.9949762466707079
2009-10-01,128.54340302018605,123.4,9.0,13.996557137690939,3.630085912412464,1.0109048801101905
2009-11-01,130.10682267032567,123.6,9.0,14.430541762057079,3.1433981832302167,1.0443973128427408
2009-12-01,128.4991754649116,123.8,9.0,13.292897517357355,3.5517191869581977,1.0364703455650353
2010-01-01,127.74954391038895,124.0,9.0,13.36499494767248,4.273846165017352,1.05296454053348
2010-02-01,128.69771356999013,124.2,9.0,13.445165962460482,3.694662731616081,1.05483027948763
2010-03-01,128.51638797581344,124.4,9.0,13.659386218232877,4.108556879160533,1.051918702136921
2010-04-01,129.25043230094812,124.6,9.0,13.49062707575761,3.619860619506982,1.0560714615148963
2010-05-01,128.4278241450132,124.8,9.0,13.076132129682922,4.066203487603554,1.055693030088758
2010-06-01,127.60281149716755,125.0,9.0,12.899350921027926,4.5136965720294056,1.0559039181943295
2010-07-01,128.17816010235828,125.2,9.0,13.09194635970951,4.787466988663008,1.049885841876523
2010-08-01,125.36374724779151,125.4,9.0,11.825165027409051,5.642147681604907,1.0321108091214064
2010-09-01,125.44195121865882,125.6,9.0,11.349963028027346,5.456827829002973,1.0129450905087132
2010-10-01,124.79745466599428,125.8,9.0,11.459138949191646,6.043817619335384,1.0205251272979137
2010-11-01,124.9399480345417,126.0,9.0,11.122482847816588,5.86638066128588,1.0167942236709269
2010-12-01,123.77067395814484,126.2,9.0,10.834564714451107,6.389027980431365,1.0093052724016345
2011-01-01,125.37041846069317,126.4,9.0,11.057981934396915,6.043561382507089,1.0092212344742795
2011-02-01,124.465151618091,126.6,9.0,10.996117359244398,6.3478099084298885,1.0185759968197814
2011-03-01,123.28831381816057,126.8,8.785854170806118,9.882727176515123,6.926520686009351,1.0203688441997025
2011-04-01,123.72469659130543,127.0,8.552111848064541,9.532151311062595,6.791587314261908,1.0120888080760169
2011-05-01,125.02274928159596,127.2,7.733478483810596,9.137144206469905,6.406325015533284,1.026562547382284
2011-06-01,125.66377515637419,127.4,6.670487685010042,7.622653507350485,6.2451518091153515,1.044981522470418
2011-07-01,126.93109468582418,127.6,6.63601552146875,7.819117689097032,5.471565192921702,1.0500165718848837
2011-08-01,128.0229889607678,127.8,6.239070048623514,7.986082220191678,5.512744522839236,1.0607002025833152
2011-09-01,126.066305346677,128.0,6.133102852674651,6.6061743207437305,6.108046560979753,1.0743897184934146
2011-10-01,125.10545414977217,128.2,6.030578542105755,6.095368189517634,6.490576288101274,1.0864631159204003
2011-11-01,124.37326282340668,128.4,5.043687327278012,4.3012696085706015,7.059282385303335,1.0921030437273438
2011-12-01,126.80679655530176,128.6,4.073658418237227,3.5393524791388917,6.209799111888395,1.0974411474176955
2012-01-01,126.07163519006001,128.8,3.387926722762438,2.366969512877989,6.455121905259812,1.1017282513494995
2012-02-01,126.61896304352692,129.0,2.8148238281099003,1.4426627314632692,6.547537319918833,1.086525634227945
2012-03-01,126.5749156647,129.2,2.6336058350708456,1.1021815775980157,6.314573235609375,1.0932037994257011
2012-04-01,127.0705695625489,129.4,2.450912621866384,1.2988084200140662,6.3390474784302935,1.0750699557836685
2012-05-01,128.16534183905608,129.6,2.2588943547179157,0.8767296607163964,5.96576354061804,1.0640333632064944
2012-06-01,127.29581160085844,129.8,1.7809111445528727,-0.5258227850813842,6.457645345173894,1.0783954767560615
2012-07-01,126.90645397000122,130.0,0.9592625798606133,-1.1787441273600772,6.7316550388504615,1.0869102091732705
2012-08-01,125.96805626208548,130.2,0.696958078801357,-1.8198676975417354,6.97398646382164,1.1030207844660354
2012-09-01,125.21294345059194,130.4,0.5,-3.069955904243267,7.597544452771835,1.0977002761724672
2012-10-01,126.08691150442881,130.6,0.5,-3.1151962817730348,7.237279028899202,1.0819192845536967
2012-11-01,126.28199310132358,130.8,0.5,-2.7891636525314025,6.943274919295427,1.0773956524977786
2012-12-01,127.74648261827886,131.0,0.5,-2.2990451173426143,6.448011811314926,1.0770721150147098
2013-01-01,126.13435990236411,131.2,0.5,-2.9684878541937345,7.428655192049886,1.0764785373104957
2013-02-01,126.81688003586113,131.4,0.5,-2.966634976778157,7.210812270725834,1.0885531323093662
2013-03-01,125.46679946312165,131.6,0.5,-3.214331136580065,7.814730348039165,1.0824468245631376
2013-04-01,124.91427997687991,131.8,0.5,-3.507283662696994,8.107987769274677,1.0850223017335099
2013-05-01,125.26668655601289,132.0,0.5,-3.849378640625647,8.084331492588312,1.0714583299056244
2013-06-01,125.73268570147339,132.2,0.5,-3.3061948059025514,8.088181593718774,1.0754329706440375
2013-07-01,128.64824117740372,132.4,0.5,-2.0062903535338905,6.750161614785435,1.0739616138333843
2013-08-01,126.43528992418355,132.6,0.5,-3.2901592441522727,7.648755571704565,1.0634846214973024
2013-09-01,128.4594097978898,132.8,0.5,-2.7017233916419414,6.970259780545133,1.0593849767212582
2013-10-01,127.50065897952557,133.0,0.5,-3.095822079150088,7.610758936343889,1.0559871682286504
2013-11-01,129.82533861602622,133.2,0.5,-2.143713430380227,6.953506890570906,1.0516255633120322
2013-12-01,130.05638986887678,133.4,0.5,-2.5993615066798648,6.6885262698424945,1.0718491469530038
2014-01-01,130.32384570004547,133.6,0.5,-2.193227510585126,6.350850674556638,1.069230811986249
2014-02-01,131.1964446658762,133.8,0.5,-2.051020792180987,6.217329072896868,1.064919442424396
2014-03-01,131.40705158787202,134.0,0.5,-1.5979530616356494,6.342562555807457,1.0384516420845864
2014-04-01,133.13829437395714,134.2,0.5,-1.430402961829118,5.811909081943845,1.0269521210191408
2014-05-01,133.0290423180005,134.4,0.5,-1.1764513773294814,5.948770605465175,1.0232561975052816
2014-06-01,132.98482370660398,134.6,0.5,-1.820739333239915,6.105778362130652,1.0145608414410563
2014-07-01,133.52418014453804,134.8,0.5,-1.3557751159947735,5.926464999731966,1.0308501157327687
2014-08-01,135.34622465828664,135.0,0.5,-0.8078885923207748,5.529169586660532,1.0282538601133586
2014-09-01,137.055599105212,135.2,0.5,-0.48756717693537965,4.712355131510218,1.0431501139029105
2014-10-01,136.14964896797565,135.4,0.5,-0.6876932408925363,5.0938247698985935,1.0430275672334566
2014-11-01,136.2024486491192,135.6,0.5,-0.5353544003625897,5.349689498506979,1.0426137499258463
2014-12-01,136.81052250567797,135.8,0.5,-0.6926955626253781,4.89759091127914,1.0406959175547794
2015-01-01,137.9244743863997,136.0,0.5,-0.6308651818928834,4.850926407856931,1.0399275542231414
2015-02-01,137.10776267672875,136.2,0.5,-0.6702663550426383,5.18213676730609,1.0597545431752768
2015-03-01,136.68261454735028,136.4,0.5,-1.0768869109855268,5.374285918539299,1.0307241235907567
2015-04-01,138.18744563673417,136.6,0.5,-0.48741195173930146,5.157185180078915,1.0060910921856776
2015-05-01,137.73054250172737,136.8,0.5,-0.6762069904401824,5.066558319708951,0.9994512203692907
2015-06-01,138.90872627167215,137.0,0.5,-0.6445150155855301,5.112429297961039,0.9996365305451557
2015-07-01,137.91612263620084,137.2,0.695685521713165,-0.7686257481949529,5.20520764551635,1.0079250530314208
2015-08-01,136.92796869216286,137.4,1.3880887975576683,0.2567738895561851,5.4802202071398884,1.013443598347122
2015-09-01,137.13980840226392,137.6,1.1074199282611963,-0.36063463090321407,5.677708721210296,1.0085637754256127
2015-10-01,140.26526715218847,137.8,1.2889821173685183,0.5650334340270022,4.444054093613847,1.0206210242360017
2015-11-01,140.8070501000639,138.0,1.4835304910188256,1.6493116815541735,4.3701894851236665,1.0325709485891144
2015-12-01,139.63554693983454,138.2,2.0893299032470476,1.957841794288137,5.040182006639606,1.0341282235925908
2016-01-01,140.05184923513832,138.4,2.328172722190872,2.1962504606532574,4.986570971123272,1.044997549990581
2016-02-01,142.3595448143481,138.6,2.155591785580266,2.5762787841919823,4.05041769692863,1.047369342151955
2016-03-01,140.73000067488323,138.8,2.956583099629534,3.547281428593054,4.952865571871074,1.0396841589875212
2016-04-01,141.6219938516349,139.0,3.088226207408498,3.895372691608609,4.730462907719394,1.0472642778757708
2016-05-01,143.70854594555928,139.2,3.318996347524759,5.324463952521974,4.0959962887864725,1.0476463497891995
2016-06-01,143.45988393719625,139.4,3.6454200947421387,5.25836726544365,4.123212607483404,1.0467095009544694
2016-07-01,144.4609164706132,139.6,3.9973558551764854,6.06459033888719,3.9634983789427958,1.0634507538016549
2016-08-01,144.91674962755425,139.8,4.701252848072847,7.098518588646298,3.3878553332451498,1.0327712731831409
2016-09-01,145.89841046709049,140.0,5.240675556875522,8.380943675571471,3.3457388508876997,1.0151036376775633
2016-10-01,147.31164149051503,140.2,5.976767584088102,9.876417164782298,2.833700463150972,1.0005567198075196
2016-11-01,146.4866404808379,140.4,6.831691541949213,10.915489323482266,3.350276870323703,0.9961864576405435
2016-12-01,147.248728746911,140.6,7.742293986498647,12.123589179417035,3.049869833723968,0.9932074304505402
2017-01-01,144.98987684860978,140.8,8.253248411615383,12.03067352645991,3.987193920081911,0.9752553740682528
2017-02-01,146.86076849134136,141.0,8.134476718012253,12.434181141893205,3.7040395329733875,0.9639283701991579
2017-03-01,146.1249272549295,141.2,8.871396930735111,13.459210150724271,3.7305876201511374,0.9543197026528919
2017-04-01,145.6853093499447,141.4,9.0,13.56498936823781,4.046754367400068,0.9847223977047447
2017-05-01,145.82222665516585,141.6,9.0,13.14913114401345,3.974260357868054,1.0066488531236155
2017-06-01,146.0893702147949,141.8,9.0,13.17751712143535,3.9988851261995544,1.0015748830489275
2017-07-01,146.95618240822196,142.0,9.0,13.557950095556341,3.7557678512830295,0.9971803859042674
2017-08-01,144.66221218062137,142.2,9.0,12.566604444238411,4.701491865654983,0.9834463302199226
2017-09-01,145.60804735481057,142.4,9.0,13.066831852401348,4.548375008558706,0.9608798386568209
2017-10-01,144.88696119434087,142.6,9.0,12.10152434353849,4.945229297978201,0.9602596796467823
2017-11-01,144.80341983663757,142.8,9.0,12.286136524453303,4.844965478449693,0.9490802622549183
2017-12-01,145.82305160546517,143.0,9.0,12.580597714139587,4.601351051973464,0.9490804506298758
2018-01-01,145.2839726236794,143.2,9.0,12.013572870036533,4.599726251108403,0.9308963714287566
2018-02-01,145.94599782828163,143.4,9.0,12.444998192674923,4.599092607088973,0.9231347505004583
2018-03-01,144.6124398023404,143.6,9.0,11.919489599372735,5.288522597190618,0.9264555806340832
2018-04-01,144.1997927278543,143.8,9.0,11.848789057919,5.4908853069398065,0.9323209841948088
2018-05-01,144.75999961450034,144.0,9.0,12.236481933366894,5.267852704884416,0.9386842280158167
2018-06-01,145.3674077471684,144.2,9.0,12.105775576824412,5.228171386872641,0.924064675645616
2018-07-01,145.53673663375886,144.4,8.921112014486063,11.819112145319897,5.180008138704038,0.9358396108943303
2018-08-01,144.65768473167202,144.6,8.219297906971288,10.587502263304138,5.660099627648986,0.9275202783172215
2018-09-01,145.98253529070885,144.8,7.663974676297977,10.364130747957903,5.135069864320901,0.9365641677261647
2018-10-01,146.36924541929295,145.0,7.446467617805426,9.696663256344797,4.974491659804706,0.937705220252223
2018-11-01,148.6712549651597,145.2,7.306356957504379,10.22275619127659,4.355040456735644,0.9224344658582432
2018-12-01,148.29987404597284,145.4,7.992604194111046,11.347821738445361,4.063205188198137,0.920191404086104
2019-01-01,145.9977596396308,145.6,8.358540320893828,10.88009654103483,5.4208395776175085,0.9261719409091471
2019-02-01,146.60053298703198,145.8,7.875678704377282,10.467546197393677,4.678206873531921,0.9350040866566594
2019-03-01,145.56596460493242,146.0,7.798896328194294,9.796972875347592,5.390122747473975,0.9346121501541932
2019-04-01,146.30110741877138,146.2,7.385681776324531,9.50343385469684,5.533186829549016,0.9543012538383219
2019-05-01,146.9915273686956,146.4,7.093898156048201,8.885855985818685,5.369605026035509,0.9673053580133941
2019-06-01,147.59575190894245,146.6,6.997324453878779,9.08318499927663,4.986020434362894,0.9648794014563292
2019-07-01,145.59261290332967,146.8,7.064539255391702,8.393435493065622,5.804420080867459,0.9745832751728459
2019-08-01,145.3442478542089,147.0,6.617807539723448,7.370352122794585,6.268762150261881,0.9982971314916472
2019-09-01,143.64414361907396,147.2,6.493956809814517,6.470407974018271,6.635227131393864,1.0218570040712105
2019-10-01,145.04963912931046,147.4,5.5940154502833295,5.980899959857965,6.633711069482409,1.0066838654199162
2019-11-01,143.85256461628111,147.6,5.182941000712991,4.684764593826813,6.769168452822626,0.995431790777632
2019-12-01,143.95689384565418,147.8,5.274378657231502,4.6570083590354345,6.861308997014542,1.0133421804028855
